,Unnamed: 0,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
9,9,40,1.89227613140734e-05,27,8,3,"[0.4116278290748596, 0.2961790859699249, 0.2730892300605774, 0.2531721293926239, 0.2354317456483841, 0.2205929160118103, 0.20744828879833221, 0.1950450986623764]","[0.2011435627937317, 0.19584707915782928, 0.1703716665506363, 0.16486230492591858, 0.14597971737384796, 0.13961389660835266, 0.13204628229141235, 0.12754884362220764]",0.1275488436222076,553.5047307163477,0
8,8,41,3.3764351040196984e-06,34,18,1,"[0.7422282695770264, 0.4114256501197815, 0.348247230052948, 0.3239489197731018, 0.3093824088573456, 0.2990626096725464, 0.2906644642353058, 0.28329822421073914, 0.27646613121032715, 0.2702362835407257, 0.26479944586753845, 0.259782612323761, 0.25508636236190796, 0.250919371843338, 0.24693524837493896, 0.24324138462543488, 0.23969288170337677, 0.23705501854419708]","[0.33211737871170044, 0.23945210874080658, 0.2188112735748291, 0.20917470753192902, 0.1996312439441681, 0.19262249767780304, 0.1870884746313095, 0.1812814474105835, 0.17850157618522644, 0.1731361746788025, 0.1699567288160324, 0.16767852008342743, 0.16546393930912018, 0.16192364692687988, 0.16357210278511047, 0.15772828459739685, 0.15498216450214386, 0.15408781170845032]",0.1540878117084503,901.816374422051,0
7,7,42,1.702444508939883e-05,26,19,5,"[0.40277543663978577, 0.2608562111854553, 0.2329062521457672, 0.21303178369998932, 0.198171466588974, 0.1864164173603058, 0.17515458166599274, 0.1661691516637802, 0.1581215262413025, 0.152522012591362, 0.14567147195339203, 0.14123043417930603, 0.13578228652477264, 0.131414994597435, 0.12693826854228973, 0.12413393706083298, 0.11970368772745132, 0.11685493588447571, 0.1137532889842987]","[0.17976942658424377, 0.1638999581336975, 0.14182162284851074, 0.1500382125377655, 0.143374964594841, 0.11762498319149017, 0.11635983735322952, 0.11210530251264572, 0.17582905292510986, 0.10914887487888336, 0.10156751424074173, 0.1334482878446579, 0.12428513914346695, 0.10919205844402313, 0.10037882626056671, 0.09675782173871994, 0.09076955169439316, 0.09940097481012344, 0.10082325339317322]",0.0907695516943931,1472.0511782489484,0
7,7,43,0.0001039287946086,54,17,2,"[0.36190035939216614, 0.2516019940376282, 0.20622992515563965, 0.17437127232551575, 0.1524706780910492, 0.1378290355205536, 0.12561042606830597, 0.11491589993238449, 0.10683891922235489, 0.10021006315946579, 0.09297524392604828, 0.0868302658200264, 0.08174280822277069, 0.0767546072602272, 0.07286164164543152, 0.06849364936351776, 0.0647926777601242]","[0.17395780980587006, 0.15827734768390656, 0.12599579989910126, 0.1166425347328186, 0.10475025326013565, 0.09698702394962311, 0.10754875838756561, 0.08448665589094162, 0.083595409989357, 0.07888932526111603, 0.08634618669748306, 0.08118026703596115, 0.07895631343126297, 0.0711899846792221, 0.07518194615840912, 0.0710151270031929, 0.06921685487031937]",0.0692168548703193,1028.4184386290144,0
10,10,44,0.0045931347522575,21,12,2,"[1.0129988193511963, 1.0005277395248413, 1.0006024837493896, 1.0005967617034912, 1.0003834962844849, 1.0006413459777832, 1.0005990266799927, 1.000573754310608, 1.0005302429199219, 1.000605821609497, 1.0006566047668457, 1.0004531145095825]","[0.732265293598175, 0.730600118637085, 0.7309978008270264, 0.7320968508720398, 0.730867862701416, 0.7300947308540344, 0.7303193211555481, 0.7310030460357666, 0.733147919178009, 0.7335532307624817, 0.7327437400817871, 0.7339562177658081]",0.7300947308540344,781.3837597910315,0
9,9,45,6.157273935237654e-06,38,10,1,"[0.5694479942321777, 0.3423972725868225, 0.3189738094806671, 0.3055947721004486, 0.29539740085601807, 0.28634876012802124, 0.277839720249176, 0.27041205763816833, 0.2634848952293396, 0.2574095129966736]","[0.23690785467624664, 0.2146168202161789, 0.2056857943534851, 0.19511431455612183, 0.18993188440799713, 0.1800370216369629, 0.1772710531949997, 0.1704762727022171, 0.16800634562969208, 0.16377517580986023]",0.1637751758098602,491.1785111762583,0
9,9,46,0.0005043020721439,52,15,1,"[0.3115212619304657, 0.1804758608341217, 0.14374618232250214, 0.1300140619277954, 0.10559582710266113, 0.09355568140745163, 0.08145327121019363, 0.07119850069284439, 0.06300216913223267, 0.05326588824391365, 0.04604159668087959, 0.04303276538848877, 0.04037187993526459, 0.03402110934257507, 0.030299421399831772]","[0.1703471690416336, 0.10690871626138687, 2.6804211139678955, 0.28905513882637024, 0.08590257167816162, 0.08018221706151962, 0.0837021991610527, 0.0800388902425766, 0.08615696430206299, 0.07587125897407532, 0.0745355561375618, 0.07376887649297714, 0.07552208006381989, 0.06608721613883972, 0.07300480455160141]",0.0660872161388397,732.8771240210626,0
8,8,47,1.6771015924242806e-05,36,20,4,"[0.40584638714790344, 0.2823898196220398, 0.25422441959381104, 0.23372840881347656, 0.217066690325737, 0.2032262682914734, 0.19134916365146637, 0.18074506521224976, 0.17177119851112366, 0.16360044479370117, 0.15725786983966827, 0.15163551270961761, 0.14641888439655304, 0.14069533348083496, 0.1369592845439911, 0.13276812434196472, 0.1289992332458496, 0.12542548775672913, 0.12235353887081146, 0.11912420392036438]","[0.2002561390399933, 0.16911719739437103, 0.15703719854354858, 0.15403513610363007, 0.1428355574607849, 0.13656669855117798, 0.12236129492521286, 0.12249155342578888, 0.11549593508243561, 0.11469818651676178, 0.10914675146341324, 0.10723607987165451, 0.10521339625120163, 0.13182540237903595, 0.11418572813272476, 0.09937610477209091, 0.09699326753616333, 0.1008753851056099, 0.09474369138479233, 0.09241432696580887]",0.0924143269658088,1391.289327636012,0
10,10,48,0.0001826829147368,16,10,2,"[0.29493966698646545, 0.17840878665447235, 0.13750287890434265, 0.1175861805677414, 0.1010231003165245, 0.08812692761421204, 0.07896668463945389, 0.06938813626766205, 0.06151486560702324, 0.05583690106868744]","[0.12569352984428406, 0.09634584188461304, 0.08598057180643082, 0.08181659132242203, 0.0737171545624733, 0.08335064351558685, 0.0711626335978508, 0.06735794991254807, 0.06682474166154861, 0.07284151762723923]",0.0668247416615486,689.3595057781786,0
11,11,49,4.1661232481064215e-06,43,14,2,"[0.7190622091293335, 0.372854620218277, 0.3276609778404236, 0.3132128417491913, 0.3037532866001129, 0.2965029776096344, 0.2903679609298706, 0.28471824526786804, 0.2801792025566101, 0.27552393078804016, 0.2708685100078583, 0.2666070759296417, 0.2622300982475281, 0.25827446579933167]","[0.2926650643348694, 0.2245674431324005, 0.21966154873371124, 0.20455284416675568, 0.1963842362165451, 0.19335344433784485, 0.18792596459388733, 0.18532335758209229, 0.1809263974428177, 0.17781107127666473, 0.17508216202259064, 0.1720084249973297, 0.17070291936397552, 0.1663927435874939]",0.1663927435874939,853.8878922108561,0
8,8,50,5.7554490554334246e-05,27,5,5,"[0.3178729712963104, 0.2059299796819687, 0.16721510887145996, 0.14452792704105377, 0.12906289100646973]","[0.1433696746826172, 0.13470523059368134, 0.10365105420351028, 0.10974529385566711, 0.08856214582920074]",0.0885621458292007,388.5145115390187,0
10,10,51,0.00212522399819,29,19,2,"[1.0017188787460327, 1.0001578330993652, 1.0001291036605835, 1.0002834796905518, 1.0002598762512207, 1.000293254852295, 1.0000815391540527, 1.000206470489502, 1.0001251697540283, 1.0003151893615723, 1.000088095664978, 1.000272512435913, 1.0003247261047363, 1.0002717971801758, 1.0002280473709106, 1.0000861883163452, 1.0002743005752563, 1.0000691413879395, 1.000223159790039]","[0.7340528964996338, 0.733702540397644, 0.7299008965492249, 0.7302135229110718, 0.7337265610694885, 0.7337499260902405, 0.7319057583808899, 0.7311704158782959, 0.7326499819755554, 0.7329761981964111, 0.7364373803138733, 0.7308759689331055, 0.731249213218689, 0.7313700914382935, 0.7351325750350952, 0.7296833395957947, 0.732444167137146, 0.7322584986686707, 0.7306901216506958]",0.7296833395957947,1191.7877400839934,0
9,9,52,1.0491796602200227e-06,31,18,5,"[0.8516983985900879, 0.6410214304924011, 0.5124033689498901, 0.44120872020721436, 0.39468663930892944, 0.3631816506385803, 0.341925710439682, 0.3265547454357147, 0.31542250514030457, 0.30688732862472534, 0.30012810230255127, 0.29433730244636536, 0.28946053981781006, 0.2852288782596588, 0.28127381205558777, 0.27754703164100647, 0.2740076184272766, 0.27073803544044495]","[0.510993480682373, 0.37753522396087646, 0.3132126033306122, 0.27207323908805847, 0.24627810716629028, 0.22874881327152252, 0.2173229157924652, 0.20883332192897797, 0.20338790118694305, 0.19933854043483734, 0.19442982971668243, 0.19141504168510437, 0.1877027153968811, 0.18587873876094818, 0.18319553136825562, 0.18068751692771912, 0.17794790863990784, 0.1767457127571106]",0.1767457127571106,1342.1076694609364,0
11,11,53,1.0448903589651984e-05,64,13,3,"[0.6030752062797546, 0.3234575092792511, 0.2983602285385132, 0.2850596606731415, 0.2744368314743042, 0.2655312418937683, 0.2568974792957306, 0.25018996000289917, 0.2434200942516327, 0.23760156333446503, 0.23231005668640137, 0.22721315920352936, 0.22172074019908905]","[0.24326026439666748, 0.20174072682857513, 0.18792417645454407, 0.1868501603603363, 0.1726398915052414, 0.16706450283527374, 0.16517657041549683, 0.16282226145267487, 0.1533767133951187, 0.15103989839553833, 0.14992369711399078, 0.14454157650470734, 0.14232483506202698]",0.1423248350620269,835.9439590722322,0
12,12,54,3.925717044365918e-06,49,12,1,"[0.7454002499580383, 0.4220239818096161, 0.36328136920928955, 0.34055912494659424, 0.32514816522598267, 0.31281089782714844, 0.3021857440471649, 0.2933580279350281, 0.28556951880455017, 0.27921679615974426, 0.27287086844444275, 0.26778456568717957]","[0.34336432814598083, 0.2467195689678192, 0.22827163338661194, 0.21658729016780853, 0.2094281166791916, 0.20294491946697235, 0.19513525068759918, 0.18928445875644684, 0.19013485312461853, 0.1852027326822281, 0.17820191383361816, 0.17325450479984283]",0.1732545047998428,588.5416420251131,0
9,9,55,0.0007470591904166,18,11,5,"[0.24946391582489014, 0.1163562759757042, 0.08599912375211716, 0.06405049562454224, 0.05360472947359085, 0.0443304143846035, 0.03955318033695221, 0.034992676228284836, 0.03135896474123001, 0.029638437554240227, 0.026655826717615128]","[0.09917789697647095, 0.06881015002727509, 0.0682983547449112, 0.08826208859682083, 0.1478293091058731, 0.04731263220310211, 0.04970252141356468, 0.043079305440187454, 0.041951097548007965, 0.0446435809135437, 0.04460760951042175]",0.0419510975480079,872.5267318290425,0
13,13,56,2.0242565191456123e-06,24,8,2,"[0.7780225872993469, 0.4473417401313782, 0.3615212142467499, 0.3347800672054291, 0.32186663150787354, 0.3138871490955353, 0.30756378173828125, 0.30249252915382385]","[0.3696487247943878, 0.253495454788208, 0.22936372458934784, 0.21488402783870697, 0.2080848217010498, 0.20355026423931122, 0.1989070177078247, 0.19645196199417114]",0.1964519619941711,514.3339040726423,0
12,12,57,0.0091469726190307,23,20,4,"[2.1291427612304688, 1.0005193948745728, 1.0006383657455444, 1.0006132125854492, 1.000861644744873, 1.0011403560638428, 1.0005977153778076, 1.001008152961731, 1.0007431507110596, 1.000717282295227, 1.0011736154556274, 1.0009632110595703, 1.001246452331543, 1.0010093450546265, 1.001010537147522, 1.0008360147476196, 1.0011529922485352, 1.000632405281067, 1.0008553266525269, 1.0011866092681885]","[0.7324691414833069, 0.7348806262016296, 0.7306156158447266, 0.7295466661453247, 0.7339601516723633, 0.7298306226730347, 0.7395791411399841, 0.7482288479804993, 0.7308472394943237, 0.7419883608818054, 0.7402272820472717, 0.7333306670188904, 0.7308065891265869, 0.7354285717010498, 0.7303391695022583, 0.739047110080719, 0.7297598123550415, 0.7349509596824646, 0.732077956199646, 0.7370012998580933]",0.7295466661453247,1459.2722697369754,0
11,11,58,1.6937954114966607e-05,20,12,5,"[0.41867005825042725, 0.2520345151424408, 0.2221684753894806, 0.2035944014787674, 0.1897168606519699, 0.17754563689231873, 0.16821666061878204, 0.15989971160888672, 0.15271984040737152, 0.14707109332084656, 0.14101874828338623, 0.1363239586353302]","[0.19164659082889557, 0.1714158058166504, 0.14832602441310883, 0.48700830340385437, 0.12122253328561783, 0.11976245790719986, 0.11882586777210236, 0.1107073426246643, 0.10920629650354385, 0.0998346358537674, 0.14469359815120697, 0.09572584927082062]",0.0957258492708206,926.8488378989276,0
10,10,59,1.4199781336128053e-05,61,6,3,"[0.5235355496406555, 0.3151993751525879, 0.29471156001091003, 0.2799951434135437, 0.26701027154922485, 0.25447770953178406]","[0.2235802412033081, 0.19687741994857788, 0.1832604855298996, 0.17532694339752197, 0.16927826404571533, 0.1640234738588333]",0.1640234738588333,398.1124553459231,0
14,14,60,8.09135955590488e-05,31,5,3,"[0.3305002748966217, 0.2321862131357193, 0.18256592750549316, 0.15271368622779846, 0.1322370320558548]","[0.17439714074134827, 0.13440123200416565, 0.11807134747505188, 0.104957714676857, 0.09953276067972183]",0.0995327606797218,341.79842841625214,0
10,10,61,0.0002164128216274,61,20,2,"[0.329272598028183, 0.21586190164089203, 0.16267117857933044, 0.13617703318595886, 0.11792275309562683, 0.1052679568529129, 0.09451253712177277, 0.08690792322158813, 0.07928036898374557, 0.07199801504611969, 0.0636991411447525, 0.05904456600546837, 0.052753906697034836, 0.04865598306059837, 0.04321708530187607, 0.038655251264572144, 0.03481082618236542, 0.03190942108631134, 0.02956388145685196, 0.026199419051408768]","[0.15894779562950134, 0.2578234076499939, 0.10176759958267212, 0.10787852108478546, 0.0820486918091774, 0.07735927402973175, 0.13215813040733337, 0.07348757237195969, 0.07920563220977783, 0.077721506357193, 0.06887350231409073, 0.07429036498069763, 0.07492583245038986, 0.06961439549922943, 0.06872119009494781, 0.06399638205766678, 0.06897137314081192, 0.06844399124383926, 0.06605264544487, 0.0644756332039833]",0.0639963820576667,1203.569646320073,0
11,11,62,8.802791338747209e-06,31,14,5,"[0.4884447455406189, 0.2825101315975189, 0.255960613489151, 0.23873759806156158, 0.22557494044303894, 0.21510791778564453, 0.20614135265350342, 0.19803451001644135, 0.19068165123462677, 0.18449793756008148, 0.17814841866493225, 0.1730719655752182, 0.1689254641532898, 0.16421183943748474]","[0.2005920112133026, 0.1807929277420044, 0.16018210351467133, 0.1529044657945633, 0.14639912545681, 0.1417812556028366, 0.13439227640628815, 0.12981535494327545, 0.12904319167137146, 0.12363991141319275, 0.11796922981739044, 0.11724213510751724, 0.11600317806005478, 0.11284969747066498]",0.1128496974706649,1048.1218269380042,0
15,15,63,0.0005618470980056,59,11,5,"[0.3131561577320099, 0.15598613023757935, 0.10903476923704147, 0.08144264668226242, 0.06098460778594017, 0.049545783549547195, 0.039407409727573395, 0.03185594081878662, 0.02671121060848236, 0.023893272504210472, 0.021547820419073105]","[0.4865811765193939, 0.07946018874645233, 0.08855973929166794, 0.0600026473402977, 0.05886970832943916, 0.05689041316509247, 0.0756872221827507, 0.054440245032310486, 0.04435563459992409, 0.04213711991906166, 0.043964795768260956]",0.0421371199190616,743.398230066523,0
12,12,64,0.0003955069028996,49,14,4,"[0.32071834802627563, 0.16767103970050812, 0.12327136844396591, 0.09717270731925964, 0.08071421831846237, 0.06310263276100159, 0.05167519673705101, 0.04378410056233406, 0.03500289469957352, 0.030757693573832512, 0.027296192944049835, 0.023786339908838272, 0.021697573363780975, 0.02114560268819332]","[0.17091581225395203, 0.09698820859193802, 0.08817654848098755, 0.15572933852672577, 0.08758890628814697, 0.06618894636631012, 0.09462784975767136, 0.06337518244981766, 0.08078889548778534, 0.0612950325012207, 0.05730057135224342, 0.055763233453035355, 0.057349301874637604, 0.05232963338494301]",0.052329633384943,949.2181497490964,0
13,13,65,0.004411193934595,20,19,1,"[1.0204988718032837, 1.0005067586898804, 1.0002446174621582, 1.0003626346588135, 1.0004972219467163, 1.0005229711532593, 1.000506043434143, 1.000615119934082, 1.0005487203598022, 1.000564455986023, 1.0004440546035767, 1.0005296468734741, 1.000449538230896, 1.000643253326416, 1.0003844499588013, 1.0004193782806396, 1.0004230737686157, 1.0004972219467163, 1.0004020929336548]","[0.7324769496917725, 0.7352569103240967, 0.7292304039001465, 0.7360464930534363, 0.7310763001441956, 0.7338166832923889, 0.7324631214141846, 0.7342860698699951, 0.7331068515777588, 0.7350825667381287, 0.7381075024604797, 0.7312185168266296, 0.7334368824958801, 0.730323314666748, 0.729782223701477, 0.7321738004684448, 0.7328938841819763, 0.7339923977851868, 0.7289510369300842]",0.7289510369300842,987.2080840840936,0
16,16,66,0.00055776865349,44,16,4,"[0.3198426067829132, 0.1516914963722229, 0.10931331664323807, 0.07506410032510757, 0.05995466560125351, 0.04738514870405197, 0.03923213109374046, 0.03433433920145035, 0.02895337902009487, 0.02582564949989319, 0.022289777174592018, 0.02036217972636223, 0.019489791244268417, 0.02070978842675686, 0.017084013670682907, 0.015564532950520515]","[0.11817125231027603, 0.19626502692699432, 0.07256543636322021, 0.10211176425218582, 0.07262545078992844, 0.06758065521717072, 0.04672767221927643, 0.05440223962068558, 0.043674081563949585, 0.05741355940699577, 0.04906938597559929, 0.044967856258153915, 0.04534342512488365, 0.04429125413298607, 0.09508571028709412, 0.042743757367134094]",0.042743757367134,1088.191346719861,0
11,11,67,1.6645461529390286e-06,22,13,2,"[0.7832597494125366, 0.45139843225479126, 0.37398838996887207, 0.3515574336051941, 0.33940446376800537, 0.33109429478645325, 0.32399722933769226, 0.3187546133995056, 0.3138803243637085, 0.3094698488712311, 0.3051638603210449, 0.30120131373405457, 0.29733237624168396]","[0.36909544467926025, 0.2573564648628235, 0.23654146492481232, 0.22505919635295868, 0.21823135018348694, 0.21422624588012695, 0.20861715078353882, 0.2047651708126068, 0.20196488499641418, 0.20009981095790863, 0.19771356880664825, 0.1923823356628418, 0.19001832604408264]",0.1900183260440826,850.463606631034,0
12,12,68,1.0069807484753355e-06,42,8,1,"[0.9523781538009644, 0.790219247341156, 0.598057746887207, 0.47503456473350525, 0.41776618361473083, 0.3869759738445282, 0.3689690828323364, 0.3567342162132263]","[0.6261035799980164, 0.47777092456817627, 0.34564974904060364, 0.28891733288764954, 0.26152104139328003, 0.24791571497917175, 0.23877356946468353, 0.23125025629997253]",0.2312502562999725,403.371023581014,0
13,13,69,0.0010304790923065,46,10,1,"[0.36828845739364624, 0.21983426809310913, 0.1519603431224823, 0.12448947131633759, 0.10867025703191757, 0.09573490172624588, 0.08173074573278427, 0.07532159984111786, 0.06763799488544464, 0.060996972024440765]","[0.15055815875530243, 0.13140597939491272, 0.11334948241710663, 0.08751870691776276, 0.07802627235651016, 0.07879690080881119, 0.11115331947803497, 0.07422802597284317, 0.11673332005739212, 0.0809946283698082]",0.0742280259728431,495.7228758090641,0
13,13,70,8.243889112004555e-06,30,11,1,"[0.511069118976593, 0.31281113624572754, 0.29156726598739624, 0.2767781615257263, 0.2646176517009735, 0.2542366683483124, 0.24508681893348694, 0.2372809499502182, 0.2306591272354126, 0.22517064213752747, 0.21916191279888153]","[0.2160678654909134, 0.1954926699399948, 0.17968235909938812, 0.1779828667640686, 0.16819444298744202, 0.15914283692836761, 0.1571110486984253, 0.14946721494197845, 0.14616379141807556, 0.1426183134317398, 0.14071422815322876]",0.1407142281532287,568.1561160529964,0
14,14,71,8.841688628858926e-06,39,17,2,"[0.5430424809455872, 0.31408146023750305, 0.29418960213661194, 0.28179746866226196, 0.27012139558792114, 0.2610871195793152, 0.25191184878349304, 0.24428994953632355, 0.2370131015777588, 0.23099671304225922, 0.22480809688568115, 0.22001279890537262, 0.21533827483654022, 0.2108687311410904, 0.20700706541538239, 0.20269867777824402, 0.19954463839530945]","[0.23401662707328796, 0.2027873992919922, 0.1925719678401947, 0.18531599640846252, 0.17445063591003418, 0.16670267283916473, 0.16319763660430908, 0.15919680893421173, 0.17082874476909637, 0.1515597105026245, 0.14831073582172394, 0.15153563022613525, 0.14864641427993774, 0.1442687213420868, 0.13966138660907745, 0.13788284361362457, 0.15918155014514923]",0.1378828436136245,1053.269923335989,0
14,14,72,0.0004136979216251,25,11,4,"[0.28356409072875977, 0.13863998651504517, 0.09692919999361038, 0.07106112688779831, 0.05389110743999481, 0.04262514412403107, 0.03788435086607933, 0.03114093840122223, 0.028450921177864075, 0.024764224886894226, 0.023500481620430946]","[0.09398703277111053, 0.09045334905385971, 0.06409336626529694, 0.06319014728069305, 0.060468580573797226, 0.06254187971353531, 0.06126803532242775, 0.13125105202198029, 0.047561340034008026, 0.0413096621632576, 0.04591920226812363]",0.0413096621632576,796.6316592171788,0
12,12,73,8.675203737117744e-05,50,6,4,"[0.37028568983078003, 0.24291560053825378, 0.1990421861410141, 0.16782109439373016, 0.1475781500339508, 0.1308578997850418]","[0.18860767781734467, 0.14965702593326569, 0.12261658906936646, 0.10990027338266373, 0.10574635863304138, 0.09598513692617416]",0.0959851369261741,407.01774797192775,0
17,17,74,0.0001193277475819,38,18,4,"[0.30767202377319336, 0.19897626340389252, 0.15281473100185394, 0.12710051238536835, 0.11074740439653397, 0.09602437168359756, 0.08471105992794037, 0.07513230293989182, 0.06654714792966843, 0.05877786502242088, 0.052851419895887375, 0.047647275030612946, 0.04250352084636688, 0.03824364393949509, 0.034541741013526917, 0.03167770802974701, 0.02792125754058361, 0.026482732966542244]","[0.28205037117004395, 0.1093403697013855, 0.11419083923101425, 0.09314754605293274, 0.09536721557378769, 0.09027658402919769, 0.08840163797140121, 0.0857856422662735, 0.07142098993062973, 0.06842607259750366, 0.06691259145736694, 0.06626462191343307, 0.06617803871631622, 0.06678539514541626, 0.06474333256483078, 0.062471676617860794, 0.07353447377681732, 0.06668330729007721]",0.0624716766178607,1243.6016643997282,0
14,14,75,0.0012492434578978,29,12,1,"[0.37157467007637024, 0.21857979893684387, 0.1617390364408493, 0.13413697481155396, 0.12000611424446106, 0.11130353063344955, 0.09896887093782425, 0.08973026275634766, 0.08499373495578766, 0.08073306083679199, 0.07469993829727173, 0.06971177458763123]","[0.17139138281345367, 0.13368162512779236, 0.09160376340150833, 0.8852940797805786, 0.08496194332838058, 0.08844105899333954, 0.07688751071691513, 0.0784541517496109, 0.09433280676603317, 0.07524234056472778, 0.07592060416936874, 0.08135363459587097]",0.0752423405647277,624.7875997130759,0
